Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG07_0078_2015_02_23,TRUE,,19:45:35,N/A,15,
LOG07_0078_2015_02_23,TRUE,,19:45:42,N/A,16,
LOG07_0078_2015_02_23,TRUE,,19:45:43,N/A,,
LOG07_0078_2015_02_23,TRUE,,19:45:46,N/A,16,
LOG07_0078_2015_02_23,TRUE,,19:45:47,N/A,16,
LOG07_0078_2015_02_23,TRUE,,19:45:54,N/A,17,
LOG07_0078_2015_02_23,TRUE,,19:45:58,N/A,17,
LOG07_0078_2015_02_23,TRUE,,19:45:59,N/A,17,
LOG07_0078_2015_02_23,TRUE,,19:46:06,N/A,18,
LOG07_0078_2015_02_23,TRUE,,19:46:11,N/A,18,
LOG07_0078_2015_02_23,TRUE,,19:46:11,N/A,18,
LOG07_0078_2015_02_23,TRUE,,19:46:18,N/A,19,
LOG07_0078_2015_02_23,TRUE,,19:46:18,N/A,,
LOG07_0078_2015_02_23,TRUE,,19:46:23,N/A,19,
LOG07_0078_2015_02_23,TRUE,,19:46:23,N/A,19,
LOG07_0078_2015_02_23,TRUE,,19:46:31,N/A,20,
LOG07_0078_2015_02_23,TRUE,,19:46:31,N/A,,
LOG07_0078_2015_02_23,TRUE,,19:46:35,N/A,20,
LOG07_0078_2015_02_23,TRUE,,19:46:36,N/A,20,
LOG07_0078_2015_02_23,TRUE,,19:46:42,N/A,21,
LOG07_0078_2015_02_23,TRUE,,19:46:47,N/A,21,
LOG07_0078_2015_02_23,TRUE,,19:47:00,N/A,21,?
LOG07_0078_2015_02_23,TRUE,,19:47:07,N/A,22,
LOG07_0078_2015_02_23,TRUE,,19:47:12,N/A,22,
LOG07_0078_2015_02_23,TRUE,,19:47:13,N/A,22,
LOG07_0078_2015_02_23,TRUE,,19:47:20,N/A,23,
LOG07_0078_2015_02_23,TRUE,,19:47:20,N/A,,
LOG07_0078_2015_02_23,TRUE,,19:47:25,N/A,23,
LOG07_0078_2015_02_23,TRUE,,19:47:25,N/A,23,
LOG07_0078_2015_02_23,TRUE,,19:47:32,N/A,24,
LOG07_0078_2015_02_23,TRUE,,19:47:36,N/A,24,
LOG07_0078_2015_02_23,TRUE,,19:47:37,N/A,24,
LOG07_0078_2015_02_23,TRUE,,19:47:43,N/A,25,
LOG07_0078_2015_02_23,TRUE,,19:47:47,N/A,25,
LOG07_0078_2015_02_23,TRUE,,19:47:48,N/A,25,
LOG07_0078_2015_02_23,TRUE,,19:47:55,N/A,26,
LOG07_0078_2015_02_23,TRUE,,19:48:01,N/A,26,
LOG07_0078_2015_02_23,TRUE,,19:48:02,N/A,26,
LOG07_0078_2015_02_23,TRUE,,19:48:09,N/A,27,
LOG07_0078_2015_02_23,TRUE,,19:48:13,N/A,27,
LOG07_0078_2015_02_23,TRUE,,19:48:14,N/A,27,
LOG07_0078_2015_02_23,TRUE,,19:48:23,N/A,28,
LOG07_0078_2015_02_23,TRUE,,19:48:28,N/A,28,
LOG07_0078_2015_02_23,TRUE,,19:48:29,N/A,28,
LOG07_0078_2015_02_23,TRUE,,19:48:36,N/A,29,
LOG07_0078_2015_02_23,TRUE,,19:48:40,N/A,29,
LOG07_0078_2015_02_23,TRUE,,19:48:41,N/A,29,
LOG07_0078_2015_02_23,TRUE,,19:48:48,N/A,30,
LOG07_0078_2015_02_23,TRUE,,19:48:52,N/A,30,
LOG07_0078_2015_02_23,TRUE,,19:48:53,N/A,30,
LOG07_0078_2015_02_23,TRUE,,19:49:01,N/A,31,
LOG07_0078_2015_02_23,TRUE,,19:49:04,N/A,31,
LOG07_0078_2015_02_23,TRUE,,19:49:05,N/A,31,
LOG07_0078_2015_02_23,TRUE,,19:49:16,N/A,,
LOG07_0078_2015_02_23,TRUE,,19:49:36,N/A,32,
LOG07_0078_2015_02_23,TRUE,,19:49:36,N/A,,
LOG07_0078_2015_02_23,TRUE,,19:49:40,N/A,32,
LOG07_0078_2015_02_23,TRUE,,19:49:41,N/A,32,
